"","POS_mm","RghtLft","SECTION","volume","volume D","volume V","index","index D","index V","mb","set","src","position"
"2482",14.3,"left","medial",0.00035575,6.65e-05,0.000322,0.9148,0.5889,1.2408,"MB17",2,"MB17-2","left medial"
"1043",14.3,"left","medial",0.00059525,0.00019075,0.00040475,1.1189,1.2267,1.0111,"MB13",1,"MB13-1","left medial"
"2745",14.3,"left","medial",0.00089175,0.00016425,0.000852,2.4612,1.4788,3.4436,"MB18",1,"MB18-1","left medial"
"1331",14.3,"left","medial",0,0,0,0,0,0,"MB13",2,"MB13-2","left medial"
"3391",14.3,"left","medial",0,0,0,0,0,0,"MB19",1,"MB19-1","left medial"
"4269",14.3,"right","medial",9e-04,0,0.001,1.0274,0.0068,2.0481,"MB21",2,"MB21-2","right medial"
"5624",14.3,"right","medial",9e-04,0,0.0012,1.7587,1.25,2.2674,"MB23",2,"MB23-2","right medial"
"5230",14.3,"right","medial",0.0012,6e-04,6e-04,2.8385,3.4225,2.2544,"MB23",1,"MB23-1","right medial"
"818",14.3,"right","medial",0.0037,1e-04,0.0037,3.5132,1.3236,5.7027,"MB12",2,"MB12-2","right medial"
"581",14.3,"right","medial",0.0038,3e-04,0.0055,4.0507,1.1319,6.9695,"MB12",1,"MB12-1","right medial"
"3980",14.3,"right","medial",0.0091,0.0027,0.0078,15.3606,10.4569,20.2643,"MB21",1,"MB21-1","right medial"
"3690",14.3,"right","medial",0.0001095,4.025e-05,0.00010325,0.4794,0.5,0.4587,"MB19",2,"MB19-2","right medial"
"2223",14.3,"right","medial",0.00037025,0.00016975,0.00020075,2.4054,2.0793,2.7315,"MB17",1,"MB17-1","right medial"
"1611",14.3,"right","medial",0.00242425,0.00037875,0.00288575,3.7598,0.6676,6.8521,"MB14",1,"MB14-1","right medial"
"136",14.3,"right","medial",0.00277675,0.0002735,0.0025355,3.1446,1.3044,4.9848,"MB11",1,"MB11-1","right medial"
"5625",14.4,"left","medial",2e-04,0,3e-04,1.4835,1.5,1.467,"MB23",2,"MB23-2","left medial"
"5231",14.4,"left","medial",2e-04,1e-04,1e-04,0.4386,0.6841,0.193,"MB23",1,"MB23-1","left medial"
"819",14.4,"left","medial",0.001,2e-04,8e-04,3.0592,3.2255,2.8929,"MB12",2,"MB12-2","left medial"
"582",14.4,"left","medial",0.001,5e-04,5e-04,1.8346,2.9887,0.6805,"MB12",1,"MB12-1","left medial"
"4270",14.4,"left","medial",0.0012,9e-04,4e-04,1.513,0.9725,2.0535,"MB21",2,"MB21-2","left medial"
"3981",14.4,"left","medial",0.0073,0.0023,0.0051,4.4532,2.3556,6.5507,"MB21",1,"MB21-1","left medial"
"2224",14.4,"left","medial",0.00015575,0.0001245,3.1e-05,0.4065,0.6976,0.1153,"MB17",1,"MB17-1","left medial"
"3691",14.4,"left","medial",0.00064375,7.25e-05,0.00060675,0.8075,0.082,1.533,"MB19",2,"MB19-2","left medial"
"137",14.4,"left","medial",0.00091775,0.0001475,0.001171,1.3375,0.6458,2.0292,"MB11",1,"MB11-1","left medial"
"1612",14.4,"left","medial",0.00276525,0.0006705,0.00291,3.4823,0.7377,6.2269,"MB14",1,"MB14-1","left medial"
"1044",14.4,"right","medial",2.25e-05,0,9.2e-05,0.1439,0,0.2877,"MB13",1,"MB13-1","right medial"
"2746",14.4,"right","medial",0.00022625,8e-05,0.00014625,0.8609,1.0177,0.704,"MB18",1,"MB18-1","right medial"
"3071",14.4,"right","medial",0.0002275,0.000144,8.725e-05,0.5527,0.1189,0.9865,"MB18",2,"MB18-2","right medial"
"4520",14.4,"right","medial",0.0002955,0,0.0013455,2.3295,0,4.659,"MB22",1,"MB22-1","right medial"
"2483",14.4,"right","medial",0.00044375,0.000362,8.175e-05,1.5662,1.5776,1.5548,"MB17",2,"MB17-2","right medial"
"3392",14.4,"right","medial",0.0008405,0.000669,0.0001715,2.9682,3.7204,2.2159,"MB19",1,"MB19-1","right medial"
"1332",14.4,"right","medial",0.00143825,0.00071075,0.0007275,2.8989,3.4977,2.3001,"MB13",2,"MB13-2","right medial"
"1945",14.4,"right","medial",0.00304325,0.00018875,0.00296675,4.6362,0.0972,9.1751,"MB14",2,"MB14-2","right medial"
"365",14.4,"right","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","right medial"
"4878",14.4,"right","medial",0,0,0,0,0,0,"MB22",2,"MB22-2","right medial"
"4879",14.5,"left","medial",2.625e-05,5.5e-06,0.00011025,1.0067,0.6369,1.3765,"MB22",2,"MB22-2","left medial"
"1946",14.5,"left","medial",7.8e-05,0,0.0002185,0.9671,1,0.9342,"MB14",2,"MB14-2","left medial"
"3393",14.5,"left","medial",0.00012775,4.8e-05,8e-05,0.6002,0.6144,0.5861,"MB19",1,"MB19-1","left medial"
"2484",14.5,"left","medial",0.00027875,4.975e-05,0.000245,0.5579,0.088,1.0277,"MB17",2,"MB17-2","left medial"
"3072",14.5,"left","medial",0.00038775,0.0002065,0.00018125,0.7093,0.4782,0.9404,"MB18",2,"MB18-2","left medial"
"4521",14.5,"left","medial",0.00076775,0.00025525,0.000695,0.8744,0.7351,1.0136,"MB22",1,"MB22-1","left medial"
"1045",14.5,"left","medial",0.00080475,0.0002285,0.000578,1.3275,1.3553,1.2997,"MB13",1,"MB13-1","left medial"
"2747",14.5,"left","medial",0.0008885,0.0001375,0.00088425,3.2635,2.3251,4.202,"MB18",1,"MB18-1","left medial"
"366",14.5,"left","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","left medial"
"1333",14.5,"left","medial",0,0,0,0,0,0,"MB13",2,"MB13-2","left medial"
"5626",14.5,"right","medial",5e-04,0,7e-04,0.9794,0.5,1.4588,"MB23",2,"MB23-2","right medial"
"5232",14.5,"right","medial",9e-04,5e-04,4e-04,2.0152,2.51,1.5204,"MB23",1,"MB23-1","right medial"
"4271",14.5,"right","medial",0.001,0,0.001,1.0549,0,2.1098,"MB21",2,"MB21-2","right medial"
"583",14.5,"right","medial",0.0032,3e-04,0.0049,3.565,1.1361,5.9939,"MB12",1,"MB12-1","right medial"
"820",14.5,"right","medial",0.0035,2e-04,0.0034,3.5689,1.9558,5.1819,"MB12",2,"MB12-2","right medial"
"3982",14.5,"right","medial",0.0092,0.0027,0.008,15.5691,10.5953,20.5429,"MB21",1,"MB21-1","right medial"
"2225",14.5,"right","medial",0.00034325,0.00018125,0.00016325,2.2657,2.2205,2.311,"MB17",1,"MB17-1","right medial"
"1613",14.5,"right","medial",0.00169025,0.0001325,0.0027655,3.4611,0.4049,6.5173,"MB14",1,"MB14-1","right medial"
"138",14.5,"right","medial",0.002608,0.0002645,0.00235625,2.2798,0.4931,4.0665,"MB11",1,"MB11-1","right medial"
"3692",14.5,"right","medial",0,0,0,0,0,0,"MB19",2,"MB19-2","right medial"
"5627",14.6,"left","medial",2e-04,0,4e-04,1.3966,1,1.7932,"MB23",2,"MB23-2","left medial"
"5233",14.6,"left","medial",2e-04,1e-04,0,0.4222,0.6807,0.1637,"MB23",1,"MB23-1","left medial"
"584",14.6,"left","medial",4e-04,3e-04,1e-04,1.3615,2.4776,0.2454,"MB12",1,"MB12-1","left medial"
"821",14.6,"left","medial",0.001,3e-04,6e-04,3.0416,3.4859,2.5973,"MB12",2,"MB12-2","left medial"
"4272",14.6,"left","medial",0.0012,9e-04,3e-04,1.1517,1.0452,1.2582,"MB21",2,"MB21-2","left medial"
"3983",14.6,"left","medial",0.0074,0.0022,0.0052,4.523,2.1755,6.8706,"MB21",1,"MB21-1","left medial"
"2226",14.6,"left","medial",0.00020825,0.0001185,9e-05,0.5892,0.739,0.4394,"MB17",1,"MB17-1","left medial"
"3693",14.6,"left","medial",0.00060125,8.1e-05,0.00062525,1.0711,0.5411,1.6011,"MB19",2,"MB19-2","left medial"
"139",14.6,"left","medial",0.00090525,0.0001755,0.0009925,1.487,1.1525,1.8215,"MB11",1,"MB11-1","left medial"
"1614",14.6,"left","medial",0.0025485,0.0002735,0.00296525,3.3595,0.4715,6.2476,"MB14",1,"MB14-1","left medial"
"2748",14.6,"right","medial",5.25e-06,1.5e-06,7.425e-05,0.1673,0.0039,0.3308,"MB18",1,"MB18-1","right medial"
"1046",14.6,"right","medial",0.000173,0,0.0003575,0.5835,0,1.1669,"MB13",1,"MB13-1","right medial"
"3073",14.6,"right","medial",0.00027325,0.0001835,9e-05,0.7716,0.1695,1.3738,"MB18",2,"MB18-2","right medial"
"4522",14.6,"right","medial",0.000311,0,0.0013765,2.3395,0,4.679,"MB22",1,"MB22-1","right medial"
"4880",14.6,"right","medial",0.0003685,0.00019275,0.0002025,1.6488,1.001,2.2965,"MB22",2,"MB22-2","right medial"
"2485",14.6,"right","medial",0.00053025,0.000473,5.725e-05,1.4809,1.9899,0.9719,"MB17",2,"MB17-2","right medial"
"3394",14.6,"right","medial",0.00071925,0.0005495,0.00016975,2.9687,3.5971,2.3402,"MB19",1,"MB19-1","right medial"
"1334",14.6,"right","medial",0.00205875,0.0012135,0.00084525,4.1162,5.0844,3.148,"MB13",2,"MB13-2","right medial"
"1947",14.6,"right","medial",0.00297125,0.000233,0.00283075,5.1755,1.1295,9.2214,"MB14",2,"MB14-2","right medial"
"367",14.6,"right","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","right medial"
"4881",14.7,"left","medial",5.85e-05,1.45e-05,0.000137,1.1229,0.7407,1.5051,"MB22",2,"MB22-2","left medial"
"1948",14.7,"left","medial",7.725e-05,0,0.00021725,0.9799,1,0.9598,"MB14",2,"MB14-2","left medial"
"3395",14.7,"left","medial",9.7e-05,2.75e-05,7.375e-05,0.5075,0.4305,0.5846,"MB19",1,"MB19-1","left medial"
"2486",14.7,"left","medial",0.0002425,2.325e-05,0.00028675,0.8037,0.043,1.5645,"MB17",2,"MB17-2","left medial"
"3074",14.7,"left","medial",0.0004705,0.0002615,0.000209,0.9726,0.6072,1.338,"MB18",2,"MB18-2","left medial"
"4523",14.7,"left","medial",0.00080925,9.85e-05,0.0008675,1.612,2.4113,0.8127,"MB22",1,"MB22-1","left medial"
"1047",14.7,"left","medial",0.00082375,0.0002555,0.000568,1.4696,1.6189,1.3204,"MB13",1,"MB13-1","left medial"
"2749",14.7,"left","medial",0.00102325,0.00010525,0.00104675,3.0854,1.9684,4.2025,"MB18",1,"MB18-1","left medial"
"368",14.7,"left","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","left medial"
"1335",14.7,"left","medial",0,0,0,0,0,0,"MB13",2,"MB13-2","left medial"
"5628",14.7,"right","medial",5e-04,0,6e-04,0.9887,0.5,1.4774,"MB23",2,"MB23-2","right medial"
"5234",14.7,"right","medial",8e-04,4e-04,4e-04,2.1038,2.4985,1.7091,"MB23",1,"MB23-1","right medial"
"4273",14.7,"right","medial",9e-04,0,0.0011,1.0801,0,2.1603,"MB21",2,"MB21-2","right medial"
"822",14.7,"right","medial",0.003,2e-04,0.0028,3.4007,2.3377,4.4637,"MB12",2,"MB12-2","right medial"
"585",14.7,"right","medial",0.0031,4e-04,0.0045,3.1332,0.6513,5.615,"MB12",1,"MB12-1","right medial"
"3984",14.7,"right","medial",0.0096,0.0027,0.0083,15.8394,10.7681,20.9108,"MB21",1,"MB21-1","right medial"
"2227",14.7,"right","medial",0.000286,0.0001555,0.0001305,1.9088,1.9838,1.8339,"MB17",1,"MB17-1","right medial"
"1615",14.7,"right","medial",0.001399,4.475e-05,0.002644,3.1776,0.1972,6.1579,"MB14",1,"MB14-1","right medial"
"140",14.7,"right","medial",0.00278425,0.000258,0.00253,3.0064,1.5459,4.4669,"MB11",1,"MB11-1","right medial"
"3694",14.7,"right","medial",0,0,0,0,0,0,"MB19",2,"MB19-2","right medial"
"5235",14.8,"left","medial",1e-04,1e-04,0,0.4172,0.7018,0.1326,"MB23",1,"MB23-1","left medial"
"5629",14.8,"left","medial",2e-04,0,4e-04,1.4977,1,1.9954,"MB23",2,"MB23-2","left medial"
"586",14.8,"left","medial",3e-04,2e-04,1e-04,1.1244,2.0032,0.2456,"MB12",1,"MB12-1","left medial"
"823",14.8,"left","medial",8e-04,3e-04,5e-04,3.065,3.6421,2.488,"MB12",2,"MB12-2","left medial"
"4274",14.8,"left","medial",0.0011,9e-04,2e-04,1.5025,2.1609,0.8441,"MB21",2,"MB21-2","left medial"
"3985",14.8,"left","medial",0.0078,0.0022,0.0056,5.4713,3.0725,7.8701,"MB21",1,"MB21-1","left medial"
"141",14.8,"left","medial",0.0008015,0.000174,0.00070825,1.0435,0.7499,1.337,"MB11",1,"MB11-1","left medial"
"3695",14.8,"left","medial",0.00111125,0.00031575,0.000841,2.2629,2.0256,2.5002,"MB19",2,"MB19-2","left medial"
"1616",14.8,"left","medial",0.002439,8.525e-05,0.002934,3.1915,0.3024,6.0807,"MB14",1,"MB14-1","left medial"
"2228",14.8,"left","medial",0,0,0,0,0,0,"MB17",1,"MB17-1","left medial"
"2750",14.8,"right","medial",0.00011,8.725e-05,3.175e-05,0.182,0.0653,0.2987,"MB18",1,"MB18-1","right medial"
"3075",14.8,"right","medial",0.00022375,0.00016375,6e-05,0.5435,0.1031,0.984,"MB18",2,"MB18-2","right medial"
"1048",14.8,"right","medial",0.00030775,5e-07,0.0004985,0.7393,0.0132,1.4654,"MB13",1,"MB13-1","right medial"
"4524",14.8,"right","medial",0.00034125,0,0.00134425,2.2828,0,4.5656,"MB22",1,"MB22-1","right medial"
"4882",14.8,"right","medial",0.00034275,0.000189,0.00018975,1.7383,1.0583,2.4184,"MB22",2,"MB22-2","right medial"
"3396",14.8,"right","medial",0.0005485,0.0004175,0.000131,1.953,2.496,1.4101,"MB19",1,"MB19-1","right medial"
"2487",14.8,"right","medial",0.00062175,0.000532,8.975e-05,1.6889,2.2546,1.1231,"MB17",2,"MB17-2","right medial"
"1336",14.8,"right","medial",0.002192,0.001407,0.000785,4.2659,5.484,3.0478,"MB13",2,"MB13-2","right medial"
"1949",14.8,"right","medial",0.0031335,0.00024225,0.00311825,4.8042,0.1594,9.449,"MB14",2,"MB14-2","right medial"
"369",14.8,"right","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","right medial"
"4883",14.9,"left","medial",6.525e-05,1.975e-05,0.0001275,0.9827,0.8444,1.121,"MB22",2,"MB22-2","left medial"
"1950",14.9,"left","medial",7.65e-05,0,0.00020825,0.9809,1,0.9619,"MB14",2,"MB14-2","left medial"
"2488",14.9,"left","medial",0.000244,2.475e-05,0.00027125,0.9117,0.0728,1.7506,"MB17",2,"MB17-2","left medial"
"3397",14.9,"left","medial",0.000246,9.45e-05,0.00015125,0.9992,1.064,0.9344,"MB19",1,"MB19-1","left medial"
"3076",14.9,"left","medial",0.0004445,0.000253,0.0001915,0.8372,0.6147,1.0597,"MB18",2,"MB18-2","left medial"
"1049",14.9,"left","medial",0.00068625,0.00016375,0.00052275,0.8384,0.5983,1.0785,"MB13",1,"MB13-1","left medial"
"2751",14.9,"left","medial",0.000826,1.925e-05,0.0009655,1.8901,0.0507,3.7296,"MB18",1,"MB18-1","left medial"
"4525",14.9,"left","medial",0.00105925,1.025e-05,0.00117275,1.8064,2.3971,1.2157,"MB22",1,"MB22-1","left medial"
"370",14.9,"left","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","left medial"
"1337",14.9,"left","medial",0,0,0,0,0,0,"MB13",2,"MB13-2","left medial"
"5630",14.9,"right","medial",4e-04,0,5e-04,0.9645,0.5037,1.4253,"MB23",2,"MB23-2","right medial"
"5236",14.9,"right","medial",6e-04,3e-04,4e-04,2.0163,2.2841,1.7486,"MB23",1,"MB23-1","right medial"
"4275",14.9,"right","medial",9e-04,0,0.0011,1.0852,0,2.1703,"MB21",2,"MB21-2","right medial"
"824",14.9,"right","medial",0.0024,3e-04,0.0022,2.4806,1.9968,2.9643,"MB12",2,"MB12-2","right medial"
"587",14.9,"right","medial",0.0028,4e-04,0.004,2.6574,0.4208,4.8941,"MB12",1,"MB12-1","right medial"
"3986",14.9,"right","medial",0.0098,0.0027,0.0086,15.9251,10.735,21.1151,"MB21",1,"MB21-1","right medial"
"2229",14.9,"right","medial",9.5e-05,3.125e-05,7.825e-05,0.9873,1.0153,0.9592,"MB17",1,"MB17-1","right medial"
"1617",14.9,"right","medial",0.0015405,2.3e-05,0.00254575,2.9955,0.2278,5.7632,"MB14",1,"MB14-1","right medial"
"142",14.9,"right","medial",0.002483,0.0001935,0.00230725,2.7182,1.4059,4.0305,"MB11",1,"MB11-1","right medial"
"3696",14.9,"right","medial",0,0,0,0,0,0,"MB19",2,"MB19-2","right medial"
"5237",15,"left","medial",1e-04,1e-04,0,0.4561,0.8018,0.1104,"MB23",1,"MB23-1","left medial"
"5631",15,"left","medial",2e-04,0,4e-04,1.2894,1,1.5788,"MB23",2,"MB23-2","left medial"
"588",15,"left","medial",5e-04,2e-04,3e-04,2.2111,3.642,0.7803,"MB12",1,"MB12-1","left medial"
"825",15,"left","medial",7e-04,3e-04,4e-04,2.2418,2.7926,1.6909,"MB12",2,"MB12-2","left medial"
"4276",15,"left","medial",0.0011,9e-04,2e-04,1.3485,2.2191,0.4779,"MB21",2,"MB21-2","left medial"
"3987",15,"left","medial",0.0078,0.0022,0.0056,5.2795,2.9703,7.5887,"MB21",1,"MB21-1","left medial"
"2230",15,"left","medial",4.6e-05,3.15e-05,1.45e-05,0.1338,0.1487,0.119,"MB17",1,"MB17-1","left medial"
"143",15,"left","medial",0.00033825,0.00011875,0.00021975,0.6534,0.6115,0.6952,"MB11",1,"MB11-1","left medial"
"3697",15,"left","medial",0.00137525,0.00047775,0.00094175,2.8685,2.5162,3.2208,"MB19",2,"MB19-2","left medial"
"1618",15,"left","medial",0.002421,7.125e-05,0.00287875,3.0655,0.2316,5.8994,"MB14",1,"MB14-1","left medial"
"4884",15,"right","medial",0.00033575,0.00018325,0.00019825,1.4459,1.0336,1.8581,"MB22",2,"MB22-2","right medial"
"3077",15,"right","medial",0.00039875,0.0002505,0.0001515,0.9187,0.641,1.1963,"MB18",2,"MB18-2","right medial"
"2752",15,"right","medial",0.00040175,0.000196,0.00020575,1.2509,1.0669,1.4349,"MB18",1,"MB18-1","right medial"
"4526",15,"right","medial",0.00042075,0,0.0014005,2.271,0,4.542,"MB22",1,"MB22-1","right medial"
"3398",15,"right","medial",0.0004655,0.00029625,0.00018475,1.8983,2.3363,1.4603,"MB19",1,"MB19-1","right medial"
"1050",15,"right","medial",0.0006325,4.675e-05,0.00075425,1.3862,1,1.7725,"MB13",1,"MB13-1","right medial"
"2489",15,"right","medial",0.0008855,0.0007365,0.00014875,2.7042,3.4565,1.9518,"MB17",2,"MB17-2","right medial"
"1338",15,"right","medial",0.00232375,0.0014815,0.00084225,4.2844,5.7057,2.8632,"MB13",2,"MB13-2","right medial"
"1951",15,"right","medial",0.003114,0.0002595,0.00310675,4.8029,0.1936,9.4123,"MB14",2,"MB14-2","right medial"
"371",15,"right","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","right medial"
"1952",15.1,"left","medial",6.65e-05,0,0.00020225,0.9394,1,0.8787,"MB14",2,"MB14-2","left medial"
"4885",15.1,"left","medial",6.95e-05,9.25e-06,0.00012075,1.0354,0.9482,1.1226,"MB22",2,"MB22-2","left medial"
"2490",15.1,"left","medial",0.00022275,2.025e-05,0.000251,0.8377,0.0632,1.6123,"MB17",2,"MB17-2","left medial"
"3399",15.1,"left","medial",0.0002275,8e-05,0.0001475,1.0348,1.0579,1.0117,"MB19",1,"MB19-1","left medial"
"3078",15.1,"left","medial",0.00044425,0.0002435,0.00020075,1.2734,0.5435,2.0034,"MB18",2,"MB18-2","left medial"
"1051",15.1,"left","medial",0.0007215,0.000207,0.0005145,0.9494,0.8336,1.0652,"MB13",1,"MB13-1","left medial"
"2753",15.1,"left","medial",0.000855,0,0.00101375,1.9193,0,3.8386,"MB18",1,"MB18-1","left medial"
"372",15.1,"left","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","left medial"
"1339",15.1,"left","medial",0,0,0,0,0,0,"MB13",2,"MB13-2","left medial"
"4527",15.1,"left","medial",0,0,0,0,0,0,"MB22",1,"MB22-1","left medial"
"5238",15.1,"right","medial",3e-04,1e-04,2e-04,0.8343,0.9017,0.7669,"MB23",1,"MB23-1","right medial"
"5632",15.1,"right","medial",5e-04,0,6e-04,1.1411,0.5064,1.7758,"MB23",2,"MB23-2","right medial"
"4277",15.1,"right","medial",9e-04,0,0.001,1.0587,0,2.1174,"MB21",2,"MB21-2","right medial"
"826",15.1,"right","medial",0.0017,3e-04,0.0014,1.6932,1.6086,1.7778,"MB12",2,"MB12-2","right medial"
"589",15.1,"right","medial",0.002,3e-04,0.0034,2.2607,0.5724,3.9489,"MB12",1,"MB12-1","right medial"
"3988",15.1,"right","medial",0.0101,0.0026,0.0088,16.0453,10.7041,21.3866,"MB21",1,"MB21-1","right medial"
"2231",15.1,"right","medial",4.625e-05,1.325e-05,3.875e-05,0.4877,0.4871,0.4882,"MB17",1,"MB17-1","right medial"
"1619",15.1,"right","medial",0.00186725,2e-05,0.00252075,2.897,0.2573,5.5367,"MB14",1,"MB14-1","right medial"
"144",15.1,"right","medial",0.00230825,0.0001955,0.00212275,2.4539,1.2606,3.6472,"MB11",1,"MB11-1","right medial"
"3698",15.1,"right","medial",0,0,0,0,0,0,"MB19",2,"MB19-2","right medial"
"5633",15.2,"left","medial",0,0,1e-04,0.208,0.25,0.166,"MB23",2,"MB23-2","left medial"
"5239",15.2,"left","medial",1e-04,1e-04,0,0.6031,1.0764,0.1298,"MB23",1,"MB23-1","left medial"
"590",15.2,"left","medial",3e-04,2e-04,1e-04,1.8163,3.356,0.2766,"MB12",1,"MB12-1","left medial"
"827",15.2,"left","medial",7e-04,2e-04,5e-04,2.1573,2.3689,1.9456,"MB12",2,"MB12-2","left medial"
"4278",15.2,"left","medial",8e-04,6e-04,2e-04,1.4156,2.037,0.7942,"MB21",2,"MB21-2","left medial"
"3989",15.2,"left","medial",0.0075,0.0021,0.0054,4.8551,2.8171,6.893,"MB21",1,"MB21-1","left medial"
"2232",15.2,"left","medial",4.525e-05,3e-05,1.5e-05,0.1055,0.1185,0.0925,"MB17",1,"MB17-1","left medial"
"145",15.2,"left","medial",0.000648,0.000241,0.00040725,1.3583,1.573,1.1436,"MB11",1,"MB11-1","left medial"
"3699",15.2,"left","medial",0.00191225,0.0006325,0.00130975,3.8108,3.0335,4.5881,"MB19",2,"MB19-2","left medial"
"1620",15.2,"left","medial",0.00275225,0.00017275,0.0028095,2.9654,0.2367,5.6942,"MB14",1,"MB14-1","left medial"
"4886",15.2,"right","medial",0.00033925,0.00019825,0.00017575,1.6355,1.0393,2.2317,"MB22",2,"MB22-2","right medial"
"3400",15.2,"right","medial",0.0004235,0.00024675,0.0001935,1.8839,2.3441,1.4237,"MB19",1,"MB19-1","right medial"
"2754",15.2,"right","medial",0.00043875,0.00023025,0.0002115,1.4576,1.0703,1.8449,"MB18",1,"MB18-1","right medial"
"4528",15.2,"right","medial",0.00057275,0,0.0016605,2.3453,0,4.6906,"MB22",1,"MB22-1","right medial"
"3079",15.2,"right","medial",0.000601,0.0003845,0.00021625,1.2065,1.1769,1.2362,"MB18",2,"MB18-2","right medial"
"2491",15.2,"right","medial",0.00099825,0.00077825,0.00022,2.7923,3.4728,2.1119,"MB17",2,"MB17-2","right medial"
"1052",15.2,"right","medial",0.00105375,7.325e-05,0.0011475,2.5469,2,3.0939,"MB13",1,"MB13-1","right medial"
"1340",15.2,"right","medial",0.002252,0.00146925,0.00078275,4.43,5.7373,3.1226,"MB13",2,"MB13-2","right medial"
"1953",15.2,"right","medial",0.0029915,0.00027225,0.00293925,4.9844,0.7363,9.2325,"MB14",2,"MB14-2","right medial"
"373",15.2,"right","medial",0,0,0,0,0,0,"MB11",2,"MB11-2","right medial"
"4887",15.3,"left","medial",0,0,4.875e-05,0.2184,0,0.4368,"MB22",2,"MB22-2","left medial"
"1954",15.3,"left","medial",4.65e-05,0,0.000237,1.8718,1.9851,1.7584,"MB14",2,"MB14-2","left medial"
"2492",15.3,"left","medial",0.00018225,1.4e-05,0.00025525,0.8533,0.0465,1.66,"MB17",2,"MB17-2","left medial"
"3401",15.3,"left","medial",0.0002015,5.95e-05,0.00014475,1.0586,1.026,1.0912,"MB19",1,"MB19-1","left medial"
"374",15.3,"left","medial",0.0002635,0.00025475,1.4e-05,0.2202,0.3775,0.0629,"MB11",2,"MB11-2","left medial"
"3080",15.3,"left","medial",0.000489,0.00023225,0.00026325,1.476,0.4779,2.4741,"MB18",2,"MB18-2","left medial"
"1053",15.3,"left","medial",0.00064925,0.000216,0.00043325,1.032,1.1119,0.9521,"MB13",1,"MB13-1","left medial"
"2755",15.3,"left","medial",0.000915,1.075e-05,0.00106725,2.7866,1.0001,4.5732,"MB18",1,"MB18-1","left medial"
"1341",15.3,"left","medial",0,0,0,0,0,0,"MB13",2,"MB13-2","left medial"
"4529",15.3,"left","medial",0,0,0,0,0,0,"MB22",1,"MB22-1","left medial"
"5240",15.3,"right","medial",1e-04,0,1e-04,0.4257,0.3461,0.5052,"MB23",1,"MB23-1","right medial"
"5634",15.3,"right","medial",5e-04,0,8e-04,1.4265,0.5,2.353,"MB23",2,"MB23-2","right medial"
"4279",15.3,"right","medial",8e-04,0,0.001,1.0232,0,2.0464,"MB21",2,"MB21-2","right medial"
"828",15.3,"right","medial",0.0011,4e-04,7e-04,1.2272,1.5128,0.9417,"MB12",2,"MB12-2","right medial"
